vendor_id,avg_monthly_upi_inflow,upi_inflow_trend_pct,upi_inflow_volatility,upi_txn_count_monthly,avg_ticket_size,gig_order_volume_monthly,gig_order_trend_pct,business_vintage_months,bank_account_tenure_months,cash_recycling_score,existing_credit_lines,seasonal_dependency_index,gst_registered,epfo_active,label
V00178,96743.0,-3.105919618633024,0.41240792478698424,338.0,286.0,221.0,-5.692450664997762,13.0,14.0,0.5979703540206094,1,0.275,0,0,0
V00179,59933.0,1.0139015158952416,0.17788438443088364,462.0,130.0,293.0,0.8800499610520995,19.0,19.0,0.17079089684302456,1,0.371,0,0,0
V00180,122080.0,-3.4989521474240393,0.39291799503521907,238.0,513.0,211.0,2.828028714961105,33.0,30.0,0.34713880954718157,1,0.522,1,0,1
V00181,90780.0,2.025654240163494,0.1701679430553218,367.0,248.0,212.0,-3.6812779483383995,22.0,19.0,0.14671993544373851,0,0.226,0,0,0
V00182,41153.0,0.9451836126252747,0.0893974199231615,265.0,156.0,232.0,-0.5285145989899838,56.0,53.0,0.045830707030349076,0,0.28,1,0,0
V00183,96071.0,-1.3081014825052257,0.28379914066473033,207.0,464.0,137.0,0.921171838464105,41.0,41.0,0.43590812816033475,4,0.417,0,0,1
V00184,73556.0,0.6643707831228105,0.44982041967670106,226.0,325.0,211.0,-7.01200786045678,35.0,33.0,0.48966683114928183,3,0.462,0,0,1
V00185,89655.0,1.8872002633309908,0.15585993743783833,435.0,206.0,314.0,0.17406716938655709,38.0,39.0,6.438918426003581e-05,0,0.155,1,0,0
V00186,92327.0,-4.445870951218091,0.34129333325536176,290.0,319.0,246.0,-8.51032419452203,24.0,21.0,0.3316826627291247,1,0.312,0,0,1
V00187,58039.0,-1.3178261457219027,0.3820843507835484,370.0,157.0,117.0,-1.9685970741259435,7.0,3.0,0.5447245856323785,6,0.122,0,0,1
V00188,80791.0,-0.7959746483109085,0.03235929990679877,352.0,229.0,267.0,-3.714900075590283,37.0,33.0,0.1534589625318554,0,0.233,0,0,0
V00189,111040.0,0.8352270342031026,0.40123944529496325,202.0,551.0,369.0,-1.0093705279904504,21.0,18.0,0.4249588866893518,4,0.206,0,0,1
V00190,86234.0,0.8210543898176162,0.15675854626095756,199.0,434.0,180.0,-5.362928368569576,33.0,31.0,0.48352172038547414,1,0.347,0,0,1
V00191,70606.0,0.6848164193192257,0.19133292470582072,278.0,254.0,208.0,2.821732808425118,24.0,27.0,0.09474904275507971,1,0.269,0,0,0
V00192,116503.0,-4.177941911175112,0.25605099550580235,218.0,535.0,140.0,-1.86298447098003,49.0,51.0,0.052138264417209264,3,0.468,0,0,1
V00193,87877.0,0.9490600920071874,0.04948597186750712,446.0,197.0,206.0,-0.037000917861558014,16.0,16.0,0.036749795925882955,0,0.171,0,0,0
V00194,102279.0,-0.9791514718529672,0.3405154107510136,297.0,345.0,280.0,-6.141044304650108,35.0,32.0,0.29731266719985744,0,0.038,0,0,1
V00195,55901.0,-3.235710695283843,0.09432029703375121,277.0,202.0,303.0,4.568125545631342,27.0,22.0,0.10911871210810346,0,0.243,0,1,0
V00196,105404.0,0.7036609172988031,0.11808914574093407,369.0,286.0,267.0,1.2774286676856783,32.0,25.0,0.11031927813397774,1,0.253,0,0,0
V00197,104212.0,-5.52745443382098,0.31262648108179997,295.0,353.0,107.0,-1.4571771459328133,31.0,31.0,0.2530606936927246,1,0.54,0,0,1
V00198,91215.0,-0.24624960708848387,0.41129807672303925,510.0,179.0,313.0,-4.085026712707634,14.0,11.0,0.13786287024021418,1,0.186,0,0,1
V00199,85227.0,-9.288055649222189,0.42791177739942926,520.0,164.0,287.0,-0.12199894461831201,15.0,10.0,0.15535374267919885,3,0.661,0,0,1
V00200,94937.0,-13.42881256722619,0.3967421309999042,316.0,301.0,199.0,-1.821258816168737,14.0,6.0,0.14358626460556886,2,0.24,0,0,1
V00201,66061.0,2.2027154376474627,0.1288162122786305,373.0,177.0,345.0,0.4935869629701273,30.0,29.0,0.03293370637086086,1,0.078,1,0,0
V00202,94103.0,-0.6541068619843016,0.18293576732464156,357.0,264.0,222.0,0.015416642076613085,48.0,45.0,0.0,0,0.004,0,0,0
V00203,46658.0,-1.732981328806115,0.09222650442571813,381.0,122.0,204.0,-1.9937872599173612,43.0,45.0,0.13353875177971514,0,0.363,0,0,1
V00204,86534.0,-2.6662169605484447,0.23668346514954833,211.0,409.0,237.0,-1.739616746820555,25.0,25.0,0.7600471913344787,0,0.11,0,0,0
V00205,68956.0,-0.8169421525570226,0.04959500653092942,344.0,200.0,162.0,-2.1908005001521422,6.0,2.0,0.0601844932912029,2,0.349,0,0,0
V00206,54533.0,-0.8627764116497196,0.32570492978251026,370.0,148.0,184.0,-5.470615766695801,29.0,25.0,0.46447060445285354,1,0.593,0,0,1
V00207,76044.0,-1.3394022001910675,0.04072778419584988,326.0,233.0,338.0,0.11433981117808867,47.0,41.0,0.041098987286965274,0,0.274,0,0,0
V00208,108963.0,3.898795173434716,0.02,476.0,229.0,205.0,5.4651626620664455,49.0,47.0,0.0,1,0.283,0,0,0
V00209,79604.0,2.9025979613817188,0.08100272560169083,348.0,229.0,262.0,1.7217601799913567,25.0,27.0,0.09383574243682374,2,0.217,0,0,0
V00210,88114.0,3.693771946111363,0.43305393477807247,372.0,237.0,305.0,-1.3872294993457581,21.0,19.0,0.5621627976915059,0,0.297,0,0,1
V00211,114055.0,3.259160250405937,0.1766562739796442,210.0,543.0,318.0,-0.34603803107029696,18.0,14.0,0.1580654592925771,0,0.374,0,0,1
V00212,88297.0,2.3457999884255676,0.14858537036512198,262.0,337.0,315.0,4.820795427642653,38.0,37.0,0.10284466749726238,0,0.246,0,0,0
V00213,111669.0,-7.511512259413427,0.4761985452414553,60.0,1861.0,385.0,-3.59399769659301,23.0,22.0,0.26984001704140703,0,0.327,0,0,1
V00214,92514.0,-0.40948796548270283,0.035533798125495016,273.0,339.0,270.0,2.504802541698174,15.0,8.0,0.0,1,0.22,0,0,0
V00215,79449.0,1.0938573117502388,0.34719756248774025,242.0,329.0,255.0,-3.5414118595651076,48.0,47.0,0.7012969500899943,0,0.243,0,0,1
V00216,31143.0,-2.8918184296336684,0.44501743612682754,412.0,76.0,272.0,-1.7517068907398319,9.0,9.0,0.42699631249198794,0,0.445,0,0,1
V00217,84979.0,-3.90037388107458,0.23637604977131016,107.0,795.0,252.0,-0.18154147767796275,8.0,10.0,0.5524313366145139,1,0.533,0,0,1
V00218,69604.0,-3.290099832793209,0.22090655031652925,285.0,244.0,146.0,-7.088894334890274,10.0,8.0,0.4610246591082869,1,0.576,0,0,1
V00219,94736.0,1.0944818568362775,0.07197359834351479,516.0,184.0,166.0,5.645419131513224,27.0,21.0,0.21047636786170676,0,0.267,0,0,0
V00220,93573.0,1.3587112251918834,0.0492731244362179,206.0,454.0,240.0,-3.0193005682384095,47.0,46.0,0.18130166284053723,2,0.351,0,0,0
V00221,44720.0,-0.31000525729188144,0.06888646528587272,394.0,114.0,403.0,3.823605444605502,23.0,17.0,0.16953691099237206,0,0.309,0,0,0
V00222,67761.0,1.7478072877747417,0.24070863930716022,224.0,303.0,260.0,-7.346590722349874,22.0,17.0,0.2943413825964709,4,0.601,0,0,1
V00223,107821.0,-1.1659213989701154,0.27783686268012125,291.0,370.0,313.0,-4.984258505928029,12.0,12.0,0.6663065570850671,1,0.647,0,1,1
V00224,70824.0,3.255657620337157,0.16064707091856248,567.0,125.0,217.0,5.42064061380967,30.0,33.0,0.13477664594379996,0,0.221,0,0,0
V00225,68939.0,-6.044522189890639,0.43409110663084116,433.0,159.0,231.0,-2.3043674848550166,26.0,26.0,0.27041162805825897,2,0.555,0,0,1
V00226,60505.0,1.4665029703336814,0.03983437308023284,360.0,168.0,255.0,-1.8626566819071857,48.0,41.0,0.24474152000726543,1,0.156,0,0,0
V00227,57681.0,2.467631464443003,0.02492300536396035,255.0,226.0,331.0,2.6465732407759313,21.0,17.0,0.06702651759329267,0,0.261,0,0,0
V00228,85132.0,0.102947051879551,0.07874773277388353,422.0,202.0,109.0,-4.460557807061119,19.0,18.0,0.17719696703551405,0,0.326,0,0,0
V00229,92690.0,-4.986038660825216,0.11207492854930046,504.0,184.0,262.0,-1.2383082216596477,20.0,22.0,0.30579445278103573,2,0.298,0,0,1
V00230,98009.0,-4.345048895913807,0.4017903048987344,294.0,333.0,226.0,-0.3174680720344403,10.0,14.0,0.20290514863338352,2,0.272,0,0,1
V00231,73626.0,-4.579869218390547,0.36007875576630904,139.0,530.0,368.0,-8.76916994120187,17.0,18.0,0.17535030010589,1,0.311,0,0,1
V00232,25000.0,1.9047727485664043,0.02,266.0,94.0,251.0,1.3748102535797257,39.0,39.0,0.0,0,0.105,0,1,0
V00233,104591.0,-1.952224973873148,0.3853297550657441,356.0,294.0,189.0,-0.16872274444368118,22.0,20.0,0.41460173323719696,1,0.165,0,0,1
V00234,88455.0,0.3099605837190612,0.080733046161159,457.0,194.0,319.0,3.5309548901777648,39.0,31.0,0.09704662693426835,0,0.263,1,0,0
V00235,65681.0,0.08900743062563277,0.22494003329092227,331.0,198.0,203.0,1.2519747955137293,4.0,3.0,0.0945879980363444,0,0.445,0,0,0
V00236,103014.0,-3.729961817449757,0.22753087136056308,279.0,369.0,223.0,-3.018978009196999,26.0,27.0,0.5985896891657524,2,0.083,0,0,1
V00237,103052.0,4.072646664942285,0.14485720493272772,365.0,283.0,194.0,1.9987241106224622,42.0,40.0,0.0768511503209971,0,0.212,0,0,1
V00238,100818.0,-6.365966057813784,0.5146322963026019,127.0,793.0,134.0,0.7211135050128534,17.0,12.0,0.4223792381807262,4,0.527,0,0,1
V00239,126911.0,2.6690694454489012,0.2284413673790468,370.0,343.0,231.0,4.492920662184027,23.0,24.0,0.11906370796611893,1,0.234,0,0,0
V00240,87013.0,0.5108119677232197,0.08265871947278547,347.0,251.0,190.0,0.7715863367358979,28.0,29.0,0.1861151752957934,0,0.264,0,0,0
V00241,98306.0,3.066713425880463,0.45806304038490847,281.0,350.0,329.0,-8.95682368654544,23.0,22.0,0.824325622443306,5,0.516,0,0,1
V00242,82929.0,-5.1638925357788175,0.48902918444709115,332.0,250.0,193.0,-3.4864798728069655,38.0,40.0,0.5954638078700081,2,0.35,0,0,1
V00243,94349.0,-1.2853936099017549,0.11566432809631552,316.0,299.0,237.0,5.438461073316449,48.0,43.0,0.060054792087121604,0,0.113,0,0,0
V00244,78975.0,0.43887163992080924,0.10695528040032001,250.0,316.0,241.0,3.552875886311768,15.0,13.0,0.029339877516128154,0,0.413,0,0,0
V00245,125641.0,-3.154485516675759,0.1195026886567543,327.0,384.0,108.0,-1.468411793909863,20.0,21.0,0.20854700406784188,4,0.212,0,0,1
V00246,113926.0,-0.25314405361630454,0.05038604826010036,314.0,363.0,339.0,2.1031850647581543,22.0,17.0,0.1641373961671393,0,0.052,0,0,0
V00247,85733.0,-1.2330588371726918,0.3765702697573812,350.0,245.0,182.0,2.384785892373655,16.0,13.0,0.43456858957359484,1,0.417,0,0,1
V00248,79500.0,-3.3416955626399294,0.1900497425198272,92.0,867.0,175.0,-7.132843611861478,31.0,24.0,0.2932225407932127,2,0.521,0,0,1
V00249,95232.0,1.7969058691794326,0.10731594971285467,343.0,278.0,310.0,0.21782294903604726,17.0,21.0,0.22614079674815274,0,0.39,0,0,0
V00250,96532.0,0.5568273054149722,0.15003832708096146,380.0,254.0,260.0,-1.4608781761431158,16.0,9.0,0.09930777142866538,2,0.291,0,0,0
V00251,79426.0,1.9050142239737995,0.18356398471375585,468.0,170.0,254.0,1.4689288131164813,4.0,5.0,0.025472071442768238,1,0.158,0,1,0
V00252,102903.0,-0.026521890568469375,0.16997202837983505,303.0,339.0,355.0,0.7451932605855339,39.0,39.0,0.1506661773801598,0,0.162,0,0,0
V00253,42660.0,-1.4932257028789166,0.32184238986791175,269.0,158.0,109.0,-6.0293009351355575,28.0,27.0,0.4170112929171563,3,0.294,0,0,1
V00254,54976.0,-2.075013725717911,0.1295156178200477,324.0,170.0,109.0,-5.069426690237018,31.0,28.0,0.303081632262556,0,0.332,0,0,1
V00255,104006.0,-4.154970045111844,0.26974674899601336,245.0,424.0,212.0,1.0742371038075176,41.0,34.0,0.6192027806565843,1,0.161,1,0,1
V00256,77488.0,-3.810791551545789,0.5045955870401095,231.0,336.0,222.0,-2.215461091727957,29.0,25.0,0.6884781604867969,2,0.641,0,0,1
V00257,93435.0,1.1170878378078457,0.09516862610967813,461.0,203.0,156.0,1.909632085264715,21.0,19.0,0.1020200260268215,0,0.021,0,0,0
V00258,88783.0,-0.6935105338446614,0.1286885271997517,272.0,326.0,256.0,-1.9993758411578488,19.0,19.0,0.025269910619125487,0,0.256,0,0,0
V00259,86487.0,-3.3256436589604608,0.09702223772832948,345.0,251.0,262.0,0.9286827915663073,23.0,15.0,0.19988612874113998,0,0.326,0,0,0
V00260,74828.0,2.6233140961106205,0.09335568578408796,241.0,311.0,237.0,1.7477381773746177,39.0,40.0,0.28783749604197434,0,0.229,0,0,0
V00261,69295.0,-0.410102108199212,0.06427227146754505,376.0,185.0,293.0,-1.0216183200480367,30.0,26.0,0.0443797682128526,1,0.523,1,0,0
V00262,99936.0,2.3740547984291163,0.09671454573612634,463.0,216.0,208.0,2.6344334396302456,43.0,45.0,0.10156792822095738,1,0.114,1,1,0
V00263,127543.0,-0.31309929576054135,0.11244104248994896,443.0,288.0,192.0,-2.5457807319521795,37.0,36.0,0.32166681028942784,0,0.316,0,0,0
V00264,89648.0,-5.80582752642839,0.4639108813981323,218.0,412.0,195.0,-2.3261750349696872,2.0,2.0,0.5240164650176224,3,0.481,0,1,1
V00265,117192.0,-2.6281532909473784,0.2909427896849772,287.0,409.0,221.0,-5.98613382419071,40.0,39.0,0.8075712748058302,2,0.276,0,0,1
V00266,107568.0,0.7092077680941504,0.0739479221040325,249.0,432.0,280.0,-1.142421948616129,36.0,27.0,0.0,0,0.4,0,0,0
V00267,103372.0,1.097019157390536,0.21300867460950113,331.0,312.0,161.0,-1.6981987538632686,48.0,42.0,0.06384948645003866,1,0.456,0,0,0
V00268,89908.0,-1.5122444841057212,0.13275729743725065,440.0,204.0,153.0,0.4942996429536398,26.0,25.0,0.02217299497176986,0,0.42,0,0,1
V00269,99665.0,-0.20100721598358767,0.03868072824784438,359.0,278.0,272.0,2.4673828847476167,49.0,49.0,0.1434733186123376,1,0.316,1,0,1
V00270,108506.0,-0.21901993028719546,0.11483103833549221,342.0,317.0,306.0,3.9647899769877153,41.0,36.0,0.0,0,0.208,0,0,0
V00271,74365.0,-3.6756927577241623,0.3741724863363789,244.0,305.0,240.0,-8.554795442413974,6.0,5.0,0.11043208280277117,2,0.65,0,0,1
V00272,81266.0,3.620084447197694,0.11023227808557799,319.0,255.0,140.0,-1.8416961416139772,48.0,43.0,0.0,0,0.457,0,0,0
V00273,73063.0,-4.245723235878208,0.23448550015516037,121.0,602.0,168.0,-5.36381650896901,24.0,22.0,0.4218088040572788,2,0.185,0,0,1
V00274,76084.0,-0.6246030530101451,0.02,254.0,300.0,184.0,-1.5849874344461397,34.0,28.0,0.0,3,0.466,0,0,0
V00275,90908.0,-1.1679686617605256,0.26587123362343185,324.0,280.0,272.0,-6.760324669589258,14.0,20.0,0.2773095585405767,2,0.157,1,0,1
V00276,85139.0,0.4649233490470428,0.03057647114245645,304.0,280.0,229.0,-1.1558787684878895,24.0,24.0,0.16064552534281326,0,0.174,0,0,0
V00277,105848.0,3.746898822555103,0.04254749076979954,336.0,315.0,393.0,1.206393661792323,16.0,18.0,0.16651723660398352,0,0.349,0,0,0
V00278,79138.0,-3.946824208061517,0.3463995226611751,292.0,271.0,197.0,-1.0297926471368783,31.0,33.0,0.4001975511543147,0,0.344,0,0,1
V00279,69743.0,-3.333199407010059,0.41684245358489225,447.0,156.0,274.0,-10.334794106566836,17.0,18.0,0.2708261523657008,2,0.696,0,0,1
V00280,71690.0,0.974968624494231,0.16373795113403145,355.0,202.0,243.0,0.5742495096635712,29.0,32.0,0.0,0,0.056,0,0,0
V00281,139574.0,-8.586942353261307,0.49286109306901077,264.0,528.0,331.0,-6.370048182559174,43.0,43.0,0.4203926260989127,0,0.396,0,0,1
V00282,118102.0,0.5057151542164067,0.4323142116324507,288.0,411.0,270.0,-3.004781644925959,28.0,30.0,0.7121453257907937,1,0.376,0,0,1
V00283,65709.0,-2.0437099124006313,0.14269946293068944,216.0,305.0,260.0,2.468467542618399,18.0,13.0,0.035277729152723744,0,0.166,0,0,0
V00284,56935.0,5.1542991154651006,0.0475550753851614,384.0,148.0,177.0,-2.7270904144606845,38.0,35.0,0.0,2,0.351,0,0,0
V00285,66910.0,-0.9706091766205771,0.20015825909791468,246.0,272.0,183.0,-0.7935821265542976,34.0,31.0,0.0,1,0.337,0,0,0
V00286,82116.0,3.0214506269754278,0.052797433306137925,393.0,209.0,222.0,-0.35815737381796586,25.0,26.0,0.2871736669244884,0,0.109,0,0,1
V00287,95938.0,0.31259030916137354,0.09868438739390939,166.0,578.0,176.0,1.022098846532982,36.0,30.0,0.20163052633728096,1,0.12,0,0,0
V00288,60478.0,-1.4838982874387192,0.12401120754411044,300.0,202.0,431.0,1.643015007709735,36.0,38.0,0.1253700223769866,0,0.179,0,1,0
V00289,62575.0,-4.691922307880198,0.33834855569677524,193.0,325.0,121.0,-9.861935021806847,10.0,8.0,0.6221100633647755,1,0.422,0,0,1
V00290,75132.0,-0.1636964784101349,0.05710811225555709,371.0,202.0,281.0,3.001081294292216,17.0,18.0,0.20733581929581618,0,0.257,0,0,0
V00291,83084.0,1.091042482542217,0.09413900703924581,278.0,299.0,260.0,-0.29907163851255,34.0,31.0,0.11936819735949553,1,0.287,0,0,0
V00292,126623.0,-8.097553844115826,0.2813590514920759,296.0,428.0,353.0,1.8503619600467314,35.0,33.0,0.4796284271353513,1,0.153,0,0,1
V00293,77041.0,-0.17713437224920325,0.0328466478171039,432.0,179.0,287.0,0.6941780913671665,26.0,21.0,0.20433821703164684,0,0.355,0,0,0
V00294,110637.0,-0.8341940989533876,0.022415891313189423,501.0,221.0,356.0,0.4670367371726135,12.0,9.0,0.16954148733402324,0,0.191,0,1,0
V00295,106620.0,-0.1764523393156035,0.1410466625953711,226.0,473.0,111.0,0.36128053114528014,25.0,20.0,0.07615037328097751,0,0.215,0,0,1
V00296,62245.0,-1.8824114894060306,0.1402665587833274,343.0,181.0,314.0,-4.005696930997442,37.0,30.0,0.0,0,0.26,1,0,0
V00297,33839.0,-7.377804699473135,0.23417820308683,267.0,127.0,255.0,-3.0294096381459443,28.0,26.0,0.5202153486555321,2,0.259,0,0,1
V00298,99846.0,-8.397075889017334,0.11896730803908748,300.0,333.0,349.0,-7.076049393167693,26.0,25.0,0.26308630351454987,3,0.387,1,0,1
V00299,86585.0,3.0469665832914017,0.12229811454983319,265.0,327.0,226.0,1.698273943611447,24.0,27.0,0.0211958096139597,0,0.18,0,0,0
V00300,83046.0,1.8572014734057085,0.13553548652836922,413.0,201.0,277.0,7.633670726753767,8.0,2.0,0.0,1,0.293,0,0,0
V00301,93423.0,1.7180518566347667,0.11894573886615581,352.0,265.0,208.0,4.440845994047543,36.0,35.0,0.02310695913457436,0,0.221,0,0,1
V00302,99129.0,-1.0005834929383282,0.27720474929284644,411.0,241.0,261.0,-1.534941491830415,4.0,3.0,0.6022437842162525,2,0.444,0,0,1
V00303,73500.0,-1.0394510889237303,0.18648144195056723,444.0,165.0,286.0,0.37774677348408336,42.0,45.0,0.12264954687183582,1,0.124,0,0,1
V00304,98888.0,3.4588631789344775,0.0916334971526561,363.0,272.0,246.0,1.0431313282818113,23.0,23.0,0.15499908564161347,0,0.142,0,0,0
V00305,57652.0,-4.085077307083779,0.44204369683144873,423.0,136.0,139.0,-4.980436006906059,18.0,18.0,0.6606646400120589,1,0.486,0,0,1
V00306,88072.0,-0.39831772835186374,0.46152991169263435,354.0,249.0,161.0,-0.3796826670547268,42.0,38.0,0.5143000543129174,4,0.536,0,0,1
V00307,54976.0,1.6267361458879643,0.04166374705185341,351.0,157.0,269.0,2.941633443261475,45.0,48.0,0.09222437856262736,2,0.315,0,0,0
V00308,86404.0,-7.3460324864947015,0.24833070718470457,305.0,283.0,268.0,0.9594894980601333,14.0,13.0,0.3947973860224931,1,0.331,0,0,1
V00309,80806.0,-3.837526328169156,0.19543343661900253,312.0,259.0,160.0,0.24796133845687002,35.0,26.0,0.17269528047171956,0,0.18,0,0,0
V00310,72346.0,-5.380088784946395,0.3011841678605257,286.0,253.0,164.0,-4.825303211281034,8.0,3.0,0.2854690529992969,0,0.0,0,0,1
V00311,113800.0,1.7926982840209553,0.5293622041639621,602.0,189.0,156.0,-5.703865727278979,17.0,16.0,0.4123299169838535,3,0.251,0,0,1
V00312,88356.0,1.9583638247245216,0.032862814649821215,213.0,415.0,294.0,6.07474530320113,27.0,26.0,0.07159697192176351,2,0.206,0,0,0
V00313,43799.0,1.0913753651131937,0.30909833251436925,343.0,128.0,294.0,-3.4073952049022327,30.0,31.0,0.06605352082243805,1,0.515,0,0,1
V00314,105313.0,4.212323647720906,0.47640727856726917,348.0,303.0,250.0,-2.2921023398001577,42.0,41.0,0.4921522857823333,0,0.119,0,1,1
V00315,105582.0,1.9663633580035493,0.18900305090024377,181.0,583.0,362.0,-2.2973817155112988,43.0,37.0,0.1501457780249913,0,0.038,0,0,0
V00316,106355.0,-6.020692125619422,0.3567481411419035,288.0,369.0,247.0,-4.957056189220598,18.0,20.0,0.45077948579088556,2,0.605,0,0,1
V00317,142149.0,1.1098444918855224,0.06407795601723584,294.0,483.0,398.0,-0.953903267588871,20.0,20.0,0.12324217100964575,0,0.164,0,0,0
V00318,75533.0,-1.224600770290396,0.33882886299064596,382.0,198.0,108.0,-4.965362238902568,2.0,4.0,0.5560227149448445,1,0.137,0,0,1
V00319,92115.0,-6.233448399180942,0.5092909840719068,366.0,251.0,323.0,-3.9210758009584517,3.0,7.0,0.4770004446775172,2,0.395,0,0,1
V00320,73654.0,-3.872326261680041,0.37713530917874777,368.0,200.0,257.0,-5.721657795772913,2.0,1.0,0.7954677058950687,2,0.537,0,1,1
V00321,91366.0,-1.6873799659804778,0.02,391.0,234.0,296.0,2.0376854553980164,12.0,11.0,0.1004393436245931,0,0.112,1,0,0
V00322,70991.0,-0.8437731288053586,0.4030265726515546,514.0,138.0,251.0,-6.392566215874504,14.0,14.0,0.24455888096086162,4,0.348,0,0,1
V00323,92216.0,0.1079827529710844,0.08688497789761947,369.0,250.0,188.0,-1.7568313254932062,5.0,7.0,0.0,0,0.27,0,0,0
V00324,83736.0,-3.0191011398610543,0.40636670467893643,335.0,250.0,209.0,-5.461987258509849,7.0,3.0,0.41724628044579737,2,0.08,0,0,1
V00325,69624.0,0.20330356842973485,0.1347188085400802,372.0,187.0,261.0,0.4024734412923446,9.0,6.0,0.10146508102679283,0,0.062,0,0,0
V00326,81328.0,-0.2960680573508119,0.13321087649399968,254.0,321.0,191.0,4.026106183827778,41.0,41.0,0.06490060688742313,0,0.348,0,0,0
V00327,60418.0,4.675570173899827,0.046804076362423924,356.0,170.0,191.0,2.1456714946576874,22.0,14.0,0.02961781199056806,3,0.437,0,0,0
V00328,87313.0,0.3707661684150483,0.2706209953823036,342.0,256.0,463.0,-5.866561184131438,7.0,9.0,0.46441656217383187,2,0.692,0,0,1
V00329,102791.0,1.473300152403385,0.43994307715220793,311.0,331.0,45.0,-5.948831322963873,44.0,40.0,0.5023046058989239,2,0.395,0,0,1
V00330,80075.0,0.21049251418380094,0.05397527693520013,426.0,188.0,206.0,3.85790992025538,33.0,28.0,0.11210138217564533,0,0.353,0,0,0
V00331,52816.0,-4.934419896429827,0.21830505367491893,336.0,157.0,145.0,-3.7364130049561863,43.0,44.0,0.23400418469044337,3,0.408,0,0,1
V00332,22088.0,-4.80925623386585,0.378053331816627,397.0,56.0,252.0,-3.8920914119524843,23.0,24.0,0.5470494669998587,1,0.53,0,0,1
V00333,33531.0,1.1209432721756105,0.2870132011127212,521.0,64.0,289.0,-7.642819195367723,2.0,1.0,0.6167888988175931,2,0.026,0,0,1
V00334,95971.0,-6.046254349663736,0.32371516560620184,290.0,331.0,202.0,-5.045057992891939,19.0,16.0,0.6501076506727909,0,0.313,0,0,1
V00335,58692.0,-0.9269253243655424,0.08019901332045587,245.0,239.0,291.0,-0.8292605963739968,8.0,6.0,0.09678530385842582,0,0.309,0,0,0
V00336,72551.0,-12.255612012487294,0.46026491945815806,376.0,193.0,54.0,-1.6642050432043969,12.0,8.0,0.5714340690534857,1,0.448,1,0,1
